"1248","jjw-experienced-cdl-a-bulk-transport-tanker-drivers-version-b","JJW - Bulk Transport Tanker- Exp Base Version B","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-07-17 14:51:06"
"1249","twt-experienced-cdl-a-drivers-version-b","TWT Experienced Base Version B","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-07-17 15:25:34"
"1250","twt-recent-cdl-a-drivers-version-b","TWT Recent CDL-A Base Version B","TWT | Recent CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-07-17 15:45:26"
"1251","twt-team-cdl-a-drivers-version-b","TWT Team CDL-A Base Version B","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-07-17 15:47:58"
"1252","systemtrans-experienced-cdl-a-drivers/alltruckjobs/versionB","All Truck Jobs","System Trans | Experienced CDL A Drivers | All Truck Jobs","tbl_intermodal","0","1",NULL,"2019-08-24 14:24:43"
"1253","systemtrans-team-cdl-a-drivers/alltruckjobs/versionB","All Truck Jobs","System Transport | Team CDL A Drivers Version B | All Truck Jobs","tbl_intermodal","0","1",NULL,"2019-08-24 14:29:09"
"1254","twt-experienced-cdl-a-drivers/alltruckjobs/versionB","All Truck Jobs","TWT | Experienced CDL A Drivers Version B | All Truck Jobs","tbl_intermodal","0","1",NULL,"2019-08-24 14:37:39"
"1255","twt-team-cdl-a-drivers/alltruckjobs/versionB","All Truck Jobs","TWT | Team CDL A Drivers Version B | All Truck Jobs","tbl_intermodal","0","1",NULL,"2019-08-24 14:39:54"
"1256","jjw-experienced-cdl-a-drivers/alltruckjobs/versionB","All Truck Jobs","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B | All Truck Jobs","tbl_intermodal","0","1",NULL,"2019-08-24 14:46:52"
"1257","systemtrans-experienced-cdl-a-drivers/americandrivernetwork/versionB","American Driver Network","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 14:56:52"
"1258","systemtrans-team-cdl-a-drivers/americandrivernetwork/versionB","American Driver Network","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 14:58:40"
"1259","twt-experienced-cdl-a-drivers/americandrivernetwork/versionB","American Driver Network","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:00:29"
"1260","twt-team-cdl-a-drivers/americandrivernetwork/versionB","American Driver Network","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:01:46"
"1261","jjw-experienced-cdl-a-drivers/americandrivernetwork/versionB","American Driver Network","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:03:36"
"1262","systemtrans-experienced-cdl-a-drivers/cdlmarketing/versionB","CDL Marketing","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:11:08"
